query_row,movie_local,rank_of_positive,candidate_position,candidate_id,link_local,raw_score,score,label
0,2852,17,0,0,2852,0.8780328631401062,0.7064144611358643,1
0,2852,17,1,1,2029,1.099461555480957,0.7501592040061951,0
0,2852,17,2,2,1446,1.1024426221847534,0.7507174611091614,0
0,2852,17,3,3,3210,0.9484860897064209,0.72081059217453,0
0,2852,17,4,4,101,0.8547194600105286,0.7015562057495117,0
0,2852,17,5,5,203,0.9081816673278809,0.7126279473304749,0
0,2852,17,6,6,2819,0.8719229698181152,0.7051456570625305,0
0,2852,17,7,7,3127,0.9839310646057129,0.7278875112533569,0
0,2852,17,8,8,1279,0.9577143788337708,0.722663938999176,0
0,2852,17,9,9,4166,1.2087358236312866,0.7700752019882202,0
0,2852,17,10,10,3305,1.1627647876739502,0.7618347406387329,0
0,2852,17,11,11,3765,1.0892658233642578,0.7482434511184692,0
0,2852,17,12,12,2949,1.1300485134124756,0.7558478713035583,0
0,2852,17,13,13,2316,0.9150698184967041,0.7140365242958069,0
0,2852,17,14,14,567,1.010973334312439,0.733210563659668,0
0,2852,17,15,15,771,0.8270542621612549,0.6957316994667053,0
0,2852,17,16,16,2569,1.0808535814285278,0.7466554641723633,0
0,2852,17,17,17,749,1.0746803283691406,0.7454860210418701,0
0,2852,17,18,18,2258,0.975174069404602,0.7261496186256409,0
0,2852,17,19,19,1090,0.9159933924674988,0.7142250537872314,0
1,1674,10,0,20,1674,0.9144757986068726,0.713915228843689,1
1,1674,10,1,21,2725,0.8800871968269348,0.7068402767181396,0
1,1674,10,2,22,2403,0.8178077936172485,0.6937707662582397,0
1,1674,10,3,23,2539,0.9518042802810669,0.7214779257774353,0
1,1674,10,4,24,1746,0.9073094725608826,0.712449312210083,0
1,1674,10,5,25,956,0.7978770732879639,0.6895201802253723,0
1,1674,10,6,26,3225,0.9351475238800049,0.71811842918396,0
1,1674,10,7,27,1256,0.8760258555412292,0.7059980630874634,0
1,1674,10,8,28,3514,0.9778122901916504,0.7266739010810852,0
1,1674,10,9,29,2097,0.7744899988174438,0.6844913363456726,0
1,1674,10,10,30,823,0.9792813062667847,0.726965606212616,0
1,1674,10,11,31,3242,0.8336545825004578,0.697127103805542,0
1,1674,10,12,32,2206,0.7075008749961853,0.6698487401008606,0
1,1674,10,13,33,3931,0.9638576507568359,0.7238934636116028,0
1,1674,10,14,34,3715,0.968429446220398,0.7248063683509827,0
1,1674,10,15,35,2891,1.0620942115783691,0.7430905699729919,0
1,1674,10,16,36,2511,1.0401725769042969,0.7388833165168762,0
1,1674,10,17,37,3605,0.7889530658721924,0.6876065135002136,0
1,1674,10,18,38,62,0.9591202735900879,0.7229456305503845,0
1,1674,10,19,39,2581,0.9106498956680298,0.7131331562995911,0
2,2613,16,0,40,2613,0.9664933085441589,0.7244199514389038,1
2,2613,16,1,41,2695,1.1061923503875732,0.7514185309410095,0
2,2613,16,2,42,691,1.189920425415039,0.7667268514633179,0
2,2613,16,3,43,3134,1.064697265625,0.7435871958732605,0
2,2613,16,4,44,2679,1.083619236946106,0.747178316116333,0
2,2613,16,5,45,2846,1.0504939556121826,0.7408697605133057,0
2,2613,16,6,46,960,0.9377084374427795,0.7186365127563477,0
2,2613,16,7,47,3971,1.1060945987701416,0.7514002919197083,0
2,2613,16,8,48,24,1.0900449752807617,0.7483901381492615,0
2,2613,16,9,49,2896,0.9492361545562744,0.7209615111351013,0
2,2613,16,10,50,164,1.2312519550323486,0.7740375995635986,0
2,2613,16,11,51,1460,1.0030238628387451,0.7316526770591736,0
2,2613,16,12,52,2567,1.1545785665512085,0.7603462338447571,0
2,2613,16,13,53,2765,1.082096815109253,0.7468905448913574,0
2,2613,16,14,54,267,1.074220895767212,0.7453988194465637,0
2,2613,16,15,55,806,1.159029245376587,0.7611562609672546,0
2,2613,16,16,56,1075,1.2111237049102783,0.7704976797103882,0
2,2613,16,17,57,3933,1.0844578742980957,0.7473366260528564,0
2,2613,16,18,58,2509,0.8582712411880493,0.7022993564605713,0
2,2613,16,19,59,2342,0.8378831148147583,0.6980191469192505,0
3,2715,16,0,60,2715,0.8676884770393372,0.7042644619941711,1
3,2715,16,1,61,1759,1.044205665588379,0.7396606802940369,0
3,2715,16,2,62,3669,0.7863644361495972,0.6870501637458801,0
3,2715,16,3,63,1788,0.9126473665237427,0.7135416269302368,0
3,2715,16,4,64,278,1.0001823902130127,0.7310944199562073,0
3,2715,16,5,65,683,0.9453038573265076,0.7201697826385498,0
3,2715,16,6,66,1325,1.075584888458252,0.7456575632095337,0
3,2715,16,7,67,1870,0.9893778562545776,0.7289650440216064,0
3,2715,16,8,68,1229,1.0058730840682983,0.7322117686271667,0
3,2715,16,9,69,2642,0.9918850660324097,0.7294601202011108,0
3,2715,16,10,70,979,1.073116421699524,0.7451891303062439,0
3,2715,16,11,71,3103,0.8598889708518982,0.7026374340057373,0
3,2715,16,12,72,2665,0.9707177877426147,0.7252625823020935,0
3,2715,16,13,73,3307,1.0065191984176636,0.7323383688926697,0
3,2715,16,14,74,864,0.9623256921768188,0.7235872149467468,0
3,2715,16,15,75,3989,0.9647574424743652,0.7240732908248901,0
3,2715,16,16,76,1609,0.9231209754943848,0.7156775593757629,0
3,2715,16,17,77,2564,0.8811842799186707,0.7070675492286682,0
3,2715,16,18,78,1416,0.7450963854789734,0.6781092882156372,0
3,2715,16,19,79,1429,0.7822014689445496,0.6861543655395508,0
4,2019,10,0,80,2019,1.0700395107269287,0.7446044683456421,1
4,2019,10,1,81,690,1.2190680503845215,0.7718995213508606,0
4,2019,10,2,82,1170,1.0537323951721191,0.7414910197257996,0
4,2019,10,3,83,1150,1.2423073053359985,0.7759653925895691,0
4,2019,10,4,84,63,1.121573805809021,0.7542805075645447,0
4,2019,10,5,85,2822,1.1037806272506714,0.750967800617218,0
4,2019,10,6,86,3261,1.198485016822815,0.7682551741600037,0
4,2019,10,7,87,4126,0.966071367263794,0.724335789680481,0
4,2019,10,8,88,3935,1.1317346096038818,0.7561588883399963,0
4,2019,10,9,89,3975,1.0006862878799438,0.731193482875824,0
4,2019,10,10,90,3375,0.9996024370193481,0.730980396270752,0
4,2019,10,11,91,1231,1.052842378616333,0.7413203120231628,0
4,2019,10,12,92,158,1.2191286087036133,0.7719101905822754,0
4,2019,10,13,93,3954,0.9459757208824158,0.7203051447868347,0
4,2019,10,14,94,3078,1.1200023889541626,0.7539891600608826,0
4,2019,10,15,95,2585,1.0503169298171997,0.7408357858657837,0
4,2019,10,16,96,700,1.0625486373901367,0.7431772947311401,0
4,2019,10,17,97,3186,1.0024514198303223,0.731540322303772,0
4,2019,10,18,98,3652,1.0679912567138672,0.7442147135734558,0
4,2019,10,19,99,3391,1.073210597038269,0.7452070116996765,0
