paper_id,conf_id,score
4,0,0.3857220709323883
5,0,0.01108810305595398
7,0,0.21446555852890015
8,0,0.5823996067047119
14,0,0.22232818603515625
21,0,0.3985142707824707
26,0,0.6219879388809204
28,0,0.12474529445171356
35,0,0.16111436486244202
40,0,0.4290105104446411
42,0,0.17003080248832703
61,0,0.427584707736969
75,0,0.5254487991333008
76,0,0.5722556114196777
77,0,0.6702492833137512
83,0,0.2833758592605591
93,0,0.11765426397323608
94,0,0.38994595408439636
96,0,0.4294378161430359
100,0,0.6797052621841431
103,0,-0.016775839030742645
108,0,0.3064314126968384
109,0,0.29906994104385376
115,0,0.5529413819313049
117,0,0.13195697963237762
125,0,1.4691026210784912
136,0,0.5074024200439453
142,0,0.14570409059524536
147,1,0.1210697591304779
156,1,0.0762375220656395
168,1,0.038233064115047455
181,1,0.13122893869876862
182,1,0.16250790655612946
189,1,0.04015471413731575
193,1,0.18489164113998413
197,1,0.13713327050209045
199,1,0.17069491744041443
201,1,0.11216200143098831
203,1,0.14479634165763855
209,1,0.10977134108543396
213,1,0.14070415496826172
218,2,0.013257683254778385
222,2,0.02250661700963974
230,2,0.026004692539572716
235,3,0.06640824675559998
236,3,0.05080706626176834
239,3,0.04160673916339874
253,3,0.028466321527957916
261,4,0.021270830184221268
262,4,0.010722121223807335
265,4,0.022450007498264313
266,4,0.05110683664679527
272,4,0.056247156113386154
285,5,0.004255218431353569
299,6,0.5235247015953064
310,6,0.857446014881134
317,6,0.819268524646759
326,6,0.28154972195625305
327,6,0.39892035722732544
332,6,0.3490167260169983
339,6,0.4102751910686493
341,6,0.3100031614303589
343,6,0.8220639228820801
348,6,0.4529401659965515
352,6,1.2394778728485107
367,6,0.64258873462677
377,6,0.9160572290420532
386,6,0.3711438775062561
389,6,0.5686604380607605
395,6,0.5990495085716248
397,6,0.5579771399497986
405,6,0.4584079682826996
407,6,0.5001027584075928
410,6,0.6256638765335083
426,6,0.3633270859718323
429,6,1.0393961668014526
430,6,0.16431988775730133
435,7,0.11564266681671143
437,7,0.08954588323831558
438,7,0.10586074739694595
447,7,0.12331486493349075
449,7,0.04859215021133423
450,7,0.12975679337978363
456,7,0.07383294403553009
459,7,0.20372457802295685
464,7,0.03338301181793213
467,7,0.06969031691551208
475,7,0.08184675127267838
480,7,0.09201933443546295
482,7,0.12593291699886322
486,8,0.10437898337841034
488,8,0.15085634589195251
491,8,0.04084230959415436
492,8,0.04069716855883598
494,8,0.059421371668577194
507,8,0.08321797847747803
512,8,0.031632281839847565
515,8,0.13347214460372925
516,8,0.14673040807247162
519,8,0.06605750322341919
522,8,0.12570247054100037
525,8,0.22440767288208008
533,8,0.04830367490649223
550,9,0.11502955108880997
557,9,0.81733638048172
559,9,0.1305638998746872
562,9,1.0984808206558228
575,9,0.4604756236076355
579,9,0.4515049457550049
584,9,0.8608477711677551
591,9,1.2442665100097656
597,9,0.9522517919540405
600,9,0.7104030847549438
604,9,0.9398991465568542
605,9,0.30304622650146484
608,9,0.4334643483161926
610,9,0.027353256940841675
611,9,1.3532607555389404
618,9,1.253922939300537
619,9,0.3026300072669983
624,9,0.006452493369579315
629,9,0.5076209306716919
631,9,0.5388122797012329
633,9,0.7833925485610962
638,9,0.26946115493774414
643,9,0.5130572319030762
648,9,0.9413451552391052
652,9,0.2564794421195984
656,9,-0.01722213625907898
660,9,0.4761468768119812
664,9,-0.007306873798370361
665,9,0.6241433620452881
669,9,0.15820088982582092
682,9,0.6601846814155579
683,9,0.30999958515167236
688,9,1.375438928604126
691,9,-0.5968554019927979
699,9,0.6898974180221558
701,9,0.936665952205658
702,9,0.4502843916416168
715,9,0.29569077491760254
720,9,0.469366192817688
722,9,0.3120085895061493
740,10,0.12210401892662048
749,10,0.12647677958011627
781,10,0.04662027209997177
787,10,0.09462851285934448
789,10,0.11860166490077972
803,10,0.07513858377933502
805,10,0.060984715819358826
807,11,0.03888216242194176
808,11,0.020745577290654182
812,11,0.011749498546123505
815,11,0.015010559000074863
824,11,0.06966106593608856
825,11,0.006161168217658997
831,11,0.02086811326444149
835,11,0.034629445523023605
837,11,0.03597782179713249
843,11,0.008060045540332794
851,12,0.022337965667247772
852,12,0.034967727959156036
854,12,0.0344153568148613
858,12,0.024009888991713524
860,12,0.02553991787135601
863,12,0.06313139945268631
870,12,0.020710714161396027
873,12,0.027630940079689026
874,12,0.04417548328638077
875,12,0.04798217862844467
878,12,0.0499349907040596
880,12,0.0137266730889678
883,12,0.07290290296077728
889,13,0.0565292164683342
899,13,0.02674577198922634
905,13,0.0696050301194191
908,13,0.02403675951063633
911,13,0.03131736069917679
914,13,0.01845439337193966
916,13,0.04936988651752472
917,13,0.06789208948612213
924,13,0.024456096813082695
926,13,0.045218825340270996
929,13,0.019778378307819366
950,14,0.023998787626624107
959,14,0.04093237221240997
960,15,0.57479327917099
963,15,0.3963267207145691
967,15,0.5863921046257019
968,15,0.3535981774330139
973,15,0.5382355451583862
975,15,0.17231576144695282
978,15,0.11845023930072784
986,15,0.6199491024017334
991,15,0.47657057642936707
1000,15,0.24999111890792847
1005,15,0.5024319887161255
1006,15,-0.2176651954650879
1015,15,0.46533268690109253
1019,15,0.4357818365097046
1020,15,0.9422653913497925
1028,15,0.6030576229095459
1029,15,0.17406857013702393
1048,15,0.3598014712333679
1050,15,0.5186816453933716
1059,15,0.5444015264511108
1065,15,0.4940257966518402
1066,15,0.1431172788143158
1067,15,0.4586385190486908
1068,15,0.7157224416732788
1072,15,0.36542221903800964
1075,15,0.5733118653297424
1081,15,0.3548651933670044
1090,15,0.3381875157356262
1093,15,0.11368054896593094
1097,15,0.6370843648910522
1103,15,0.299080491065979
1108,15,0.21840302646160126
1127,16,0.7850669622421265
1130,16,0.3426012694835663
1131,16,0.47305893898010254
1135,16,0.39489251375198364
1136,16,0.5160515904426575
1148,16,0.5247548818588257
1150,16,0.20404428243637085
1151,16,0.3901938796043396
1159,16,0.18350937962532043
1161,16,0.22805620729923248
1163,16,0.1397167444229126
1164,16,0.5016762018203735
1173,16,0.319175660610199
1174,16,0.5012048482894897
1176,16,0.2002635896205902
1177,16,0.13759255409240723
1183,16,0.3519640862941742
1192,16,0.29221346974372864
1197,16,0.16727446019649506
1203,16,0.5289320945739746
1204,16,0.21750326454639435
1206,16,0.445420503616333
1208,16,0.27535128593444824
1210,16,0.28753605484962463
1214,16,0.38745614886283875
1228,16,0.3560057282447815
1229,16,0.49950069189071655
1230,16,0.5139099955558777
1234,16,0.25358930230140686
1243,16,0.647429883480072
1254,17,0.3292674422264099
1266,17,0.27255475521087646
1268,17,0.2838590145111084
1275,17,0.31406816840171814
1278,17,0.30732667446136475
1279,17,0.4595499634742737
1280,17,0.7558658123016357
1285,17,0.45565885305404663
1293,17,0.3259635269641876
1294,17,0.2102476805448532
1297,17,0.509935736656189
1301,17,0.707483172416687
1309,17,0.4668026566505432
1310,17,0.40188902616500854
1315,17,0.12660007178783417
1319,17,0.33982211351394653
1332,17,1.070974588394165
1335,17,0.7654163837432861
1339,17,0.5820314884185791
1345,17,0.3808116316795349
1349,17,0.6567587852478027
1350,17,0.5701301097869873
1358,17,0.590111494064331
1361,17,0.5970132350921631
1363,17,0.40071165561676025
1364,17,0.18851538002490997
1368,17,0.3586829900741577
1373,17,1.0006356239318848
1383,17,0.39949244260787964
1389,17,0.5182964205741882
1390,17,0.3076167106628418
1404,18,0.00713252741843462
1409,18,0.0078092534095048904
1418,18,0.0050230249762535095
1419,18,-0.015477016568183899
1423,18,-0.004048945382237434
