movie_local,target_local,score,label
2852,2,2.1026487350463867,1
2852,1,2.480215072631836,0
2852,0,1.9652698040008545,0
1674,2,2.4063167572021484,1
1674,0,2.6880111694335938,0
1674,1,2.7362964153289795,0
2613,2,2.056976318359375,1
2613,0,1.935271143913269,0
2613,1,2.5136988162994385,0
2715,0,2.1826043128967285,1
2715,2,2.0738701820373535,0
2715,1,2.3987061977386475,0
2019,2,1.8444857597351074,1
2019,0,1.639535903930664,0
2019,1,2.243222713470459,0
141,0,2.1325535774230957,1
141,2,2.0779998302459717,0
141,1,2.497027635574341,0
1550,0,1.7921479940414429,1
1550,1,2.5487208366394043,0
1550,2,2.16983962059021,0
621,1,2.4781761169433594,1
621,0,2.2211263179779053,0
621,2,1.8868643045425415,0
1076,1,2.6015706062316895,1
1076,2,2.0933761596679688,0
1076,0,2.288700819015503,0
2045,1,2.2652347087860107,1
2045,2,1.797336459159851,0
2045,0,1.5961993932724,0
2494,1,2.6793129444122314,1
2494,2,2.159851551055908,0
2494,0,2.440699815750122,0
1056,0,2.3235418796539307,1
1056,2,2.226330518722534,0
1056,1,2.742950916290283,0
2615,1,2.6668195724487305,1
2615,0,2.0464298725128174,0
2615,2,1.9858814477920532,0
3297,1,2.6846776008605957,1
3297,0,2.5415947437286377,0
3297,2,2.127718210220337,0
369,1,2.4610157012939453,1
369,0,2.085545539855957,0
369,2,1.9414091110229492,0
443,2,1.9942717552185059,1
443,0,1.8928996324539185,0
443,1,2.3890151977539062,0
1637,0,1.8078668117523193,1
1637,1,2.3756585121154785,0
1637,2,2.045313596725464,0
3840,2,2.123358964920044,1
3840,1,2.498128890991211,0
3840,0,1.750260591506958,0
2720,1,2.861002206802368,1
2720,0,2.5184712409973145,0
2720,2,2.402601718902588,0
2776,2,2.010913133621216,1
2776,0,2.0907866954803467,0
2776,1,2.452333450317383,0
145,0,2.633030891418457,1
145,2,2.47536039352417,0
145,1,3.00529146194458,0
999,2,2.066603422164917,1
999,0,2.1591434478759766,0
999,1,2.656557321548462,0
1975,2,2.9743576049804688,1
1975,1,3.1276357173919678,0
1975,0,2.5353353023529053,0
30,0,2.2308053970336914,1
30,2,2.1659798622131348,0
30,1,2.6770083904266357,0
144,0,2.4204771518707275,1
144,1,2.638962745666504,0
144,2,2.217043399810791,0
3119,1,2.822941780090332,1
3119,0,2.5889503955841064,0
3119,2,2.363844871520996,0
3975,1,2.6687803268432617,1
3975,2,2.013718843460083,0
3975,0,2.129669427871704,0
2340,2,2.1371634006500244,1
2340,0,2.259176015853882,0
2340,1,2.4308114051818848,0
