movie_local,target_local,score,label
2852,2852,0.35149458050727844,1
2852,2029,0.3622216582298279,0
2852,1446,0.34013238549232483,0
2852,3210,0.36064475774765015,0
2852,101,0.36445850133895874,0
2852,203,0.36065614223480225,0
2852,2819,0.33763429522514343,0
2852,3127,0.34524255990982056,0
2852,1279,0.3524152934551239,0
2852,4166,0.36626285314559937,0
2852,3305,0.37851959466934204,0
2852,3765,0.36027991771698,0
2852,2949,0.36241498589515686,0
2852,2316,0.3293727934360504,0
2852,567,0.3553178012371063,0
2852,771,0.35073399543762207,0
2852,2569,0.370291143655777,0
2852,749,0.35995566844940186,0
2852,2258,0.3665063679218292,0
2852,1090,0.3614130914211273,0
1674,1674,0.3788006901741028,1
1674,2725,0.3724837899208069,0
1674,2403,0.3876240849494934,0
1674,2539,0.400542289018631,0
1674,1746,0.36734703183174133,0
1674,956,0.38350534439086914,0
1674,3225,0.37590697407722473,0
1674,1256,0.383967787027359,0
1674,3514,0.37520480155944824,0
1674,2097,0.39212146401405334,0
1674,823,0.38343489170074463,0
1674,3242,0.37165677547454834,0
1674,2206,0.3882637917995453,0
1674,3931,0.34992215037345886,0
1674,3715,0.3773888051509857,0
1674,2891,0.3788450360298157,0
1674,2511,0.3881358206272125,0
1674,3605,0.3791838586330414,0
1674,62,0.3962288200855255,0
1674,2581,0.40174633264541626,0
2613,2613,0.3305693566799164,1
2613,2695,0.36715370416641235,0
2613,691,0.3305891752243042,0
2613,3134,0.34485968947410583,0
2613,2679,0.35960692167282104,0
2613,2846,0.35386791825294495,0
2613,960,0.3471607565879822,0
2613,3971,0.3532577157020569,0
2613,24,0.3632190525531769,0
2613,2896,0.3565085828304291,0
2613,164,0.3576924204826355,0
2613,1460,0.34645286202430725,0
2613,2567,0.34688669443130493,0
2613,2765,0.3589729964733124,0
2613,267,0.3597128093242645,0
2613,806,0.3481045365333557,0
2613,1075,0.3452461361885071,0
2613,3933,0.3556108772754669,0
2613,2509,0.3413406312465668,0
2613,2342,0.35166069865226746,0
2715,2715,0.3754909932613373,1
2715,1759,0.37346410751342773,0
2715,3669,0.3807126581668854,0
2715,1788,0.3845660090446472,0
2715,278,0.39425361156463623,0
2715,683,0.3683643937110901,0
2715,1325,0.3733305335044861,0
2715,1870,0.3710605800151825,0
2715,1229,0.40218010544776917,0
2715,2642,0.3732142448425293,0
2715,979,0.3599497973918915,0
2715,3103,0.3599059283733368,0
2715,2665,0.37045079469680786,0
2715,3307,0.37268468737602234,0
2715,864,0.37384897470474243,0
2715,3989,0.3549363613128662,0
2715,1609,0.3810512125492096,0
2715,2564,0.3648471236228943,0
2715,1416,0.37540769577026367,0
2715,1429,0.3411637544631958,0
2019,2019,0.3769446909427643,1
2019,690,0.3905264735221863,0
2019,1170,0.4149892330169678,0
2019,1150,0.3939434885978699,0
2019,63,0.4251236021518707,0
2019,2822,0.3752794563770294,0
2019,3261,0.4062722623348236,0
2019,4126,0.41879138350486755,0
2019,3935,0.4025408625602722,0
2019,3975,0.39333853125572205,0
2019,3375,0.4126443564891815,0
2019,1231,0.3905077576637268,0
2019,158,0.38932251930236816,0
2019,3954,0.38303428888320923,0
2019,3078,0.41050055623054504,0
2019,2585,0.3751457631587982,0
2019,700,0.3917779326438904,0
2019,3186,0.4051220417022705,0
2019,3652,0.39199402928352356,0
2019,3391,0.41754043102264404,0
141,141,0.36491674184799194,1
141,3846,0.40404069423675537,0
141,1072,0.38498538732528687,0
141,2298,0.4040721356868744,0
141,3936,0.3900732398033142,0
141,505,0.40394124388694763,0
141,148,0.3763084411621094,0
141,3748,0.37291666865348816,0
141,2820,0.39494967460632324,0
141,3295,0.4081265926361084,0
141,185,0.4299413859844208,0
141,1957,0.37740030884742737,0
141,3351,0.3945658802986145,0
141,2489,0.37083104252815247,0
141,3799,0.3870777189731598,0
141,3823,0.37545207142829895,0
141,3325,0.3917373716831207,0
141,2080,0.39572975039482117,0
141,4123,0.3864840567111969,0
141,13,0.39949554204940796,0
