movie_local,target_local,score,label
2852,2,2.28029203414917,1
2852,1,2.5778450965881348,0
2852,0,2.0762295722961426,0
1674,2,2.5881996154785156,1
1674,0,2.8059263229370117,0
1674,1,2.839257001876831,0
2613,2,2.1994094848632812,1
2613,0,2.0605647563934326,0
2613,1,2.597306489944458,0
2715,0,2.3073489665985107,1
2715,2,2.2375030517578125,0
2715,1,2.4983279705047607,0
2019,2,1.9846265316009521,1
2019,0,1.7649362087249756,0
2019,1,2.347456216812134,0
141,0,2.2703471183776855,1
141,2,2.257397174835205,0
141,1,2.603876829147339,0
1550,0,1.953391194343567,1
1550,1,2.680277109146118,0
1550,2,2.39231276512146,0
621,1,2.563007116317749,1
621,0,2.3301687240600586,0
621,2,2.0418879985809326,0
1076,1,2.7302370071411133,1
1076,2,2.26467227935791,0
1076,0,2.4400198459625244,0
2045,1,2.393981456756592,1
2045,2,1.9612164497375488,0
2045,0,1.7580333948135376,0
2494,1,2.8037948608398438,1
2494,2,2.3391857147216797,0
2494,0,2.599339485168457,0
1056,0,2.454380750656128,1
1056,2,2.380916118621826,0
1056,1,2.843606948852539,0
2615,1,2.729708433151245,1
2615,0,2.1396546363830566,0
2615,2,2.0935330390930176,0
3297,1,2.7442665100097656,1
3297,0,2.627279281616211,0
3297,2,2.233133316040039,0
369,1,2.572558641433716,1
369,0,2.2022998332977295,0
369,2,2.1152069568634033,0
443,2,2.1554317474365234,1
443,0,2.014356851577759,0
443,1,2.481186866760254,0
1637,0,1.9354417324066162,1
1637,1,2.473661422729492,0
1637,2,2.229278087615967,0
3840,2,2.3128104209899902,1
3840,1,2.616072654724121,0
3840,0,1.8987306356430054,0
2720,1,2.9780049324035645,1
2720,0,2.6573195457458496,0
2720,2,2.6069319248199463,0
2776,2,2.148488759994507,1
2776,0,2.2158966064453125,0
2776,1,2.555579662322998,0
145,0,2.732527732849121,1
145,2,2.657439708709717,0
145,1,3.1005845069885254,0
999,2,2.186720371246338,1
999,0,2.248929977416992,0
999,1,2.7267138957977295,0
1975,2,3.192652702331543,1
1975,1,3.2504889965057373,0
1975,0,2.677103042602539,0
30,0,2.366809368133545,1
30,2,2.3512353897094727,0
30,1,2.779006004333496,0
144,0,2.515179395675659,1
144,1,2.7024688720703125,0
144,2,2.3458194732666016,0
3119,1,2.904620885848999,1
3119,0,2.6876156330108643,0
3119,2,2.4997177124023438,0
3975,1,2.7645456790924072,1
3975,2,2.15231990814209,0
3975,0,2.256042003631592,0
2340,2,2.279513359069824,1
2340,0,2.3685758113861084,0
2340,1,2.533048629760742,0
1919,1,2.595902919769287,1
1919,0,2.196786880493164,0
1919,2,2.3225419521331787,0
2412,0,2.7532424926757812,1
2412,1,3.1223597526550293,0
2412,2,2.610200881958008,0
