query_row,movie_local,rank_of_positive,candidate_position,candidate_id,link_local,raw_score,score,label
0,2852,13,0,0,2852,1.316599726676941,0.7886154055595398,1
0,2852,13,1,1,2029,1.5069074630737305,0.818602442741394,0
0,2852,13,2,2,1446,1.4205249547958374,0.8054206967353821,0
0,2852,13,3,3,3210,1.544358730316162,0.8240973949432373,0
0,2852,13,4,4,101,1.0845632553100586,0.7473565340042114,0
0,2852,13,5,5,203,1.562290906906128,0.8266817927360535,0
0,2852,13,6,6,2819,1.2843822240829468,0.7831947803497314,0
0,2852,13,7,7,3127,1.1825823783874512,0.7654117941856384,0
0,2852,13,8,8,1279,1.2028627395629883,0.7690336108207703,0
0,2852,13,9,9,4166,1.436976671218872,0.8079860210418701,0
0,2852,13,10,10,3305,1.2057201862335205,0.7695407867431641,0
0,2852,13,11,11,3765,1.4471030235290527,0.8095521926879883,0
0,2852,13,12,12,2949,1.2107653617858887,0.7704343795776367,0
0,2852,13,13,13,2316,1.4677141904830933,0.8127097487449646,0
0,2852,13,14,14,567,1.2692341804504395,0.7806116342544556,0
0,2852,13,15,15,771,1.9951062202453613,0.8802822828292847,0
0,2852,13,16,16,2569,1.3281855583190918,0.790540337562561,0
0,2852,13,17,17,749,1.7026522159576416,0.8458807468414307,0
0,2852,13,18,18,2258,2.0553665161132812,0.8864887356758118,0
0,2852,13,19,19,1090,1.3463959693908691,0.793539822101593,0
1,1674,1,0,20,1674,1.8730829954147339,0.8668146133422852,1
1,1674,1,1,21,2725,1.4944746494293213,0.8167489767074585,0
1,1674,1,2,22,2403,1.2818989753723145,0.7827728390693665,0
1,1674,1,3,23,2539,1.7116695642471313,0.8470527529716492,0
1,1674,1,4,24,1746,1.594149112701416,0.831199049949646,0
1,1674,1,5,25,956,1.7451691627502441,0.851342499256134,0
1,1674,1,6,26,3225,1.4656004905700684,0.8123877644538879,0
1,1674,1,7,27,1256,1.4948256015777588,0.8168014287948608,0
1,1674,1,8,28,3514,1.6140787601470947,0.8339768648147583,0
1,1674,1,9,29,2097,1.1889588832855225,0.7665548324584961,0
1,1674,1,10,30,823,1.345274806022644,0.7933560609817505,0
1,1674,1,11,31,3242,1.4160445928573608,0.8047176003456116,0
1,1674,1,12,32,2206,1.74286687374115,0.851050853729248,0
1,1674,1,13,33,3931,1.544862985610962,0.8241705298423767,0
1,1674,1,14,34,3715,1.5869696140289307,0.8301892876625061,0
1,1674,1,15,35,2891,1.623132586479187,0.8352267146110535,0
1,1674,1,16,36,2511,1.660161018371582,0.8402596712112427,0
1,1674,1,17,37,3605,1.3136205673217773,0.7881183624267578,0
1,1674,1,18,38,62,1.4603850841522217,0.8115915656089783,0
1,1674,1,19,39,2581,1.748714804649353,0.8517906665802002,0
2,2613,18,0,40,2613,1.3183009624481201,0.7888988852500916,1
2,2613,18,1,41,2695,1.4942831993103027,0.8167203068733215,0
2,2613,18,2,42,691,1.5509965419769287,0.8250575661659241,0
2,2613,18,3,43,3134,1.3535130023956299,0.7947033643722534,0
2,2613,18,4,44,2679,1.5128597021102905,0.8194846510887146,0
2,2613,18,5,45,2846,1.5860168933868408,0.8300549983978271,0
2,2613,18,6,46,960,1.5106744766235352,0.8191611170768738,0
2,2613,18,7,47,3971,1.3898515701293945,0.8005685806274414,0
2,2613,18,8,48,24,1.4749146699905396,0.8138032555580139,0
2,2613,18,9,49,2896,1.4955013990402222,0.8169025182723999,0
2,2613,18,10,50,164,1.6835559606552124,0.8433747887611389,0
2,2613,18,11,51,1460,1.2904237508773804,0.7842189073562622,0
2,2613,18,12,52,2567,1.7221834659576416,0.8484098315238953,0
2,2613,18,13,53,2765,1.5004879236221313,0.8176472783088684,0
2,2613,18,14,54,267,1.576311707496643,0.8286815285682678,0
2,2613,18,15,55,806,1.3140907287597656,0.7881969213485718,0
2,2613,18,16,56,1075,1.5911775827407837,0.8307816982269287,0
2,2613,18,17,57,3933,1.7545520067214966,0.8525260090827942,0
2,2613,18,18,58,2509,1.5629074573516846,0.8267701268196106,0
2,2613,18,19,59,2342,1.3292043209075928,0.7907090187072754,0
3,2715,20,0,60,2715,0.9220958948135376,0.7154689431190491,1
3,2715,20,1,61,1759,1.353471040725708,0.7946965098381042,0
3,2715,20,2,62,3669,1.0612287521362305,0.7429252862930298,0
3,2715,20,3,63,1788,0.9965552091598511,0.7303807139396667,0
3,2715,20,4,64,278,1.4692556858062744,0.812944233417511,0
3,2715,20,5,65,683,1.339550256729126,0.792415976524353,0
3,2715,20,6,66,1325,1.0809073448181152,0.7466656565666199,0
3,2715,20,7,67,1870,1.4362610578536987,0.8078749775886536,0
3,2715,20,8,68,1229,1.4379332065582275,0.8081343770027161,0
3,2715,20,9,69,2642,1.1427021026611328,0.7581753730773926,0
3,2715,20,10,70,979,1.347254753112793,0.7936804890632629,0
3,2715,20,11,71,3103,1.2483961582183838,0.777022123336792,0
3,2715,20,12,72,2665,1.3039789199829102,0.7865038514137268,0
3,2715,20,13,73,3307,1.254797101020813,0.7781291604042053,0
3,2715,20,14,74,864,1.223846435546875,0.7727397680282593,0
3,2715,20,15,75,3989,1.0334222316741943,0.737578809261322,0
3,2715,20,16,76,1609,1.273576021194458,0.7813543081283569,0
3,2715,20,17,77,2564,1.3636516332626343,0.7963525652885437,0
3,2715,20,18,78,1416,1.190260887145996,0.7667877078056335,0
3,2715,20,19,79,1429,1.0973074436187744,0.7497552633285522,0
4,2019,15,0,80,2019,1.2965295314788818,0.7852503657341003,1
4,2019,15,1,81,690,1.437800407409668,0.8081137537956238,0
4,2019,15,2,82,1170,1.2103471755981445,0.7703603506088257,0
